Id;Label
DEL HIERRO  BLANCA;DEL HIERRO  BLANCA
OBLITERATOR II;OBLITERATOR II
YSSA;YSSA
ERISHKIGEL;ERISHKIGEL
BRUTE II;BRUTE II
FLAME II;FLAME II
O'MEARA  KATHLEEN;O'MEARA  KATHLEEN
ZELIG  LON;ZELIG  LON
HUNT  ROBERTA;HUNT  ROBERTA
DIZZIE;DIZZIE
SENSO;SENSO
JORRO;JORRO
MARVEL GIRL II / VALER;MARVEL GIRL II / VALER
BOUNTY II;BOUNTY II
CERBERUS;CERBERUS
RAZORBACK;RAZORBACK
LARROCA  SALVADORE;LARROCA  SALVADORE
ARLISSE;ARLISSE
RENO  AGENT;RENO  AGENT
KATAR;KATAR
TEMPO;TEMPO
MOREAU  DAVID;MOREAU  DAVID
WIPEOUT;WIPEOUT
WINGFOOT  WYNONA;WINGFOOT  WYNONA
SUMO;SUMO
DRAGONESS;DRAGONESS
SAMSON;SAMSON
PARKER  MAY III;PARKER  MAY III
JOHNSMEYER  JAMES;JOHNSMEYER  JAMES
POLESTAR;POLESTAR
JOYSTICK / JANICE;JOYSTICK / JANICE
SHAW  SHINOBI;SHAW  SHINOBI
KINE  BENEDICT;KINE  BENEDICT
DEWOLFF  MEREDITH;DEWOLFF  MEREDITH
REYNOLDS  LINDY;REYNOLDS  LINDY
SENTRY II / BOB REYNOL;SENTRY II / BOB REYNOL
WATCHDOG;WATCHDOG
VOID;VOID
MAXIMOFF  DJANGO;MAXIMOFF  DJANGO
SICKLE II;SICKLE II
HAMMER IV;HAMMER IV
FERGUSON  ISABEL;FERGUSON  ISABEL
PUSHKIN  IVAN;PUSHKIN  IVAN
DREADNAUGHT;DREADNAUGHT
MONGRAIN  ALISON;MONGRAIN  ALISON
SCRIER II / S. CRIER;SCRIER II / S. CRIER
DAMBALLAH;DAMBALLAH
WILKS  SHANTAL;WILKS  SHANTAL
RIGOLETTO  DON DANTE;RIGOLETTO  DON DANTE
CAMPBELL  MEREDITH;CAMPBELL  MEREDITH
CACHES  PROF. MARINA;CACHES  PROF. MARINA
WALTERS  BILLY;WALTERS  BILLY
FORTUNATO;FORTUNATO
SHOTGUN III;SHOTGUN III
POGUE  BARTON;POGUE  BARTON
CACHES  FABIAN;CACHES  FABIAN
BLOODSCREAM;BLOODSCREAM
ROUGHHOUSE;ROUGHHOUSE
BLACK TARANTULA / LAMU;BLACK TARANTULA / LAMU
GREICO  LINDA;GREICO  LINDA
SYNARIO / ANGELA BRADF;SYNARIO / ANGELA BRADF
GILMORE  BERT;GILMORE  BERT
HAMIR;HAMIR
MADAME QWA;MADAME QWA
DILLON  JONATHAN;DILLON  JONATHAN
LYNN  NORMA;LYNN  NORMA
DRAGONFLY II / MEIKO Y;DRAGONFLY II / MEIKO Y
LEWIS  DET. GARON;LEWIS  DET. GARON
RANDEAU  DR.;RANDEAU  DR.
DILLON  ANITA;DILLON  ANITA
KARSANO;KARSANO
EL UNO;EL UNO
REANDEAU  DR.;REANDEAU  DR.
MASTER ZEI;MASTER ZEI
YANO;YANO
SHOC / NEIL AIKEN;SHOC / NEIL AIKEN
LASHER;LASHER
BRAMER;BRAMER
ANDROS;ANDROS
NARDI;NARDI
SNIDER  DET. LOU;SNIDER  DET. LOU
TORK  LT.;TORK  LT.
AYESHA;AYESHA
HAWKSHAW;HAWKSHAW
PUNCHOUT;PUNCHOUT
ANDERSON  CHIEF MAGI;ANDERSON  CHIEF MAGI
CANDLEMAS;CANDLEMAS
PRINCE BAYAN;PRINCE BAYAN
BOLERO;BOLERO
ROSETTA STONE;ROSETTA STONE
GYRE;GYRE
REDJEK;REDJEK
HELIX II;HELIX II
COIL;COIL
RINGLET;RINGLET
DANTES  DR. EDWINA;DANTES  DR. EDWINA
LOCKDOWN;LOCKDOWN
KREE CAPTAIN AMERICA;KREE CAPTAIN AMERICA
KREE IRON MAN [KREE];KREE IRON MAN [KREE]
KREE GIANT MAN [KREE;KREE GIANT MAN [KREE
KREE SCARLET WITCH [;KREE SCARLET WITCH [
REDWING II;REDWING II
LUCAS;LUCAS
LOGAN  WAYNE;LOGAN  WAYNE
ADAMSON  REBECCA;ADAMSON  REBECCA
ADAMSON  JASON;ADAMSON  JASON
BARON SAMEDI;BARON SAMEDI
BLACK TALON / DESMOND;BLACK TALON / DESMOND
JESTER III;JESTER III
RASPUTIN;RASPUTIN
CROTUS;CROTUS
SANCHEZ  DET. LOUISA;SANCHEZ  DET. LOUISA
PARTRIDGE  STEVE;PARTRIDGE  STEVE
PEMBROKE;PEMBROKE
BEETLE II / LEILA DAVI;BEETLE II / LEILA DAVI
GOULDING  DR.;GOULDING  DR.
STROUD  SIMON;STROUD  SIMON
PAINE  DR.;PAINE  DR.
WEISENTHAL  DR. JACO;WEISENTHAL  DR. JACO
NAKOTA;NAKOTA
PILGRIM;PILGRIM
LANGFORD  DR. DAVID;LANGFORD  DR. DAVID
LILITH II;LILITH II
FANG III;FANG III
DR. PHOBOS;DR. PHOBOS
BEREET;BEREET
EEL III;EEL III
UNDERTOW;UNDERTOW
DR. GOODWRENCH;DR. GOODWRENCH
GOG II;GOG II
MAGOG;MAGOG
GRENDEL'S MOTHER;GRENDEL'S MOTHER
BUG;BUG
RANN  COMMANDER ARCT;RANN  COMMANDER ARCT
MARIONETTE / MARI;MARIONETTE / MARI
FREDD;FREDD
OLAFSON  ERIC;OLAFSON  ERIC
WALKER;WALKER
EON;EON
ZOOG [KYMELLIAN];ZOOG [KYMELLIAN]
KALADAR [SHI'AR];KALADAR [SHI'AR]
BLOODWING [SHI'AR];BLOODWING [SHI'AR]
WENDIGO III / FRANCOIS;WENDIGO III / FRANCOIS
WALRUSS;WALRUSS
LYLLA;LYLLA
JAKES  JUDSON;JAKES  JUDSON
UNCLE PYKO;UNCLE PYKO
KILLER CLOWN;KILLER CLOWN
ROCKET RACCOON;ROCKET RACCOON
ZEY-ROGG;ZEY-ROGG
UNA;UNA
INTELLIGENTSIA;INTELLIGENTSIA
ENCHANTER;ENCHANTER
TIMESLIP / RINA PATEL;TIMESLIP / RINA PATEL
GENERAL OBSIDIAN;GENERAL OBSIDIAN
RIGHT;RIGHT
SPARROW;SPARROW
DUNHAM  LAURA;DUNHAM  LAURA
GENERAL ADMISSION;GENERAL ADMISSION
WRONG;WRONG
ADMIRAL PROTOCOL;ADMIRAL PROTOCOL
TURBO II (B) / MIKE JE;TURBO II (B) / MIKE JE
JUPITER;JUPITER
HENDERSON  CAROL;HENDERSON  CAROL
CORONARY / JIMMY SHARP;CORONARY / JIMMY SHARP
SPROCKET;SPROCKET
MATHEMANIC / THOMAS SO;MATHEMANIC / THOMAS SO
IMPULSE II / DWIGHT HU;IMPULSE II / DWIGHT HU
ASYLUM II / HENRIQUE M;ASYLUM II / HENRIQUE M
PRETTY PERSUASIONS / H;PRETTY PERSUASIONS / H
GARTHAN SAAL;GARTHAN SAAL
CUT;CUT
DRY;DRY
TRUTH II;TRUTH II
DARK;DARK
LIGHT;LIGHT
GENECIDE;GENECIDE
CHEN  DR.;CHEN  DR.
MEXXA RIEN;MEXXA RIEN
NOVA OMEGA / GARTHAN S;NOVA OMEGA / GARTHAN S
ADVENT / KYLE GROBE;ADVENT / KYLE GROBE
HOLLYWOOD;HOLLYWOOD
YONDU / YONDU UDONTA;YONDU / YONDU UDONTA
MCCOURT  ALLISON;MCCOURT  ALLISON
STONE  NELSON;STONE  NELSON
BRIGGS  AGENT STEPHA;BRIGGS  AGENT STEPHA
PLAGUE;PLAGUE
BANDIT;BANDIT
KARIM  MERYET;KARIM  MERYET
FLORES  SHANICE;FLORES  SHANICE
FLORES  DAHLIA;FLORES  DAHLIA
MARISSA (OF GENE-TEC;MARISSA (OF GENE-TEC
TAKAHAMA  ROBERT;TAKAHAMA  ROBERT
TAKAHAMA  JANE;TAKAHAMA  JANE
CITIZEN V / JOHN WATKI;CITIZEN V / JOHN WATKI
BATAL;BATAL
EXETER  LT.;EXETER  LT.
ADORA CLONE;ADORA CLONE
DONYELL;DONYELL
STAR-STALKER;STAR-STALKER
NZAGA;NZAGA
SIMMONS  ARCHIE;SIMMONS  ARCHIE
MONTANA II;MONTANA II
ARSENAL II;ARSENAL II
B'KOSA  GEN. JONATHA;B'KOSA  GEN. JONATHA
TERRAFORMER / SAM;TERRAFORMER / SAM
JZEMLICO  WARDEN;JZEMLICO  WARDEN
STAINED GLASS SCARLE;STAINED GLASS SCARLE
MISSING LINK;MISSING LINK
CHLOE;CHLOE
SUPER-NOVA;SUPER-NOVA
OLLSEN  BO;OLLSEN  BO
FULLERTON-SMITH  CAS;FULLERTON-SMITH  CAS
STRINGER  AMY;STRINGER  AMY
MCKENNA-DRAKE  MARLE;MCKENNA-DRAKE  MARLE
MEATMARKET;MEATMARKET
INNARDS;INNARDS
MALPRACTICE;MALPRACTICE
BELIAL;BELIAL
ROTWRAP;ROTWRAP
PYRE;PYRE
APE;APE
ERG;ERG
ANNALEE;ANNALEE
BEAUTIFUL DREAMER;BEAUTIFUL DREAMER
TARBABY;TARBABY
JEFFRIES  MAGGIE;JEFFRIES  MAGGIE
VOLX;VOLX
MOTHER OF PEARL;MOTHER OF PEARL
SISTER KATRINA;SISTER KATRINA
SYBIL;SYBIL
STOKER  OLIVIER;STOKER  OLIVIER
ANIELLE;ANIELLE
BAPTISTE  TANTE MATT;BAPTISTE  TANTE MATT
DRAGONHEAD;DRAGONHEAD
DAI-KUMO;DAI-KUMO
TARGET;TARGET
REIKO;REIKO
LADY DEATHSTRIKE / YUR;LADY DEATHSTRIKE / YUR
BONEBREAKER;BONEBREAKER
HUNTER IN DARKNESS;HUNTER IN DARKNESS
REESE  MURRAY;REESE  MURRAY
ELSIE DEE;ELSIE DEE
ALBERT;ALBERT
DUCHARME;DUCHARME
SISTER SALVATION;SISTER SALVATION
SPORE;SPORE
LA BANDERA;LA BANDERA
SNOW QUEEN / GITTE;SNOW QUEEN / GITTE
GEIST;GEIST
SMUGGLER II / CONRAD J;SMUGGLER II / CONRAD J
SCREAM;SCREAM
METEORITE III / VALERI;METEORITE III / VALERI
BURLINGAME  CALVIN;BURLINGAME  CALVIN
OGRE;OGRE
HUMUS SAPIEN;HUMUS SAPIEN
REBEL;REBEL
GARABED / BASHUR;GARABED / BASHUR
COMMCAST / GARABED BAS;COMMCAST / GARABED BAS
I.Q. / ISHMAEL QUESTOR;I.Q. / ISHMAEL QUESTOR
TORO II / BENITO SERRA;TORO II / BENITO SERRA
KID COLT II / ELRIC FR;KID COLT II / ELRIC FR
WARTON / WARBECK;WARTON / WARBECK
TAI;TAI
BEACH  GINGER;BEACH  GINGER
BEACH  SPIDER;BEACH  SPIDER
ULTRA-MAX;ULTRA-MAX
FONTANELLE / GLORIA DA;FONTANELLE / GLORIA DA
COURIER / JACOB GAVIN;COURIER / JACOB GAVIN
MINSTER HOARD;MINSTER HOARD
LEBEAU  MERCY;LEBEAU  MERCY
MARCEAUX  THEOREN;MARCEAUX  THEOREN
TANTE MATTIE;TANTE MATTIE
MINISTER TOME;MINISTER TOME
LAPIN  EMIL;LAPIN  EMIL
NEW SUN;NEW SUN
GRIS-GRIS;GRIS-GRIS
FIFOLET;FIFOLET
SINGER;SINGER
ISHIHARA  ZOE;ISHIHARA  ZOE
QUESTA;QUESTA
POITIER  CLAUDE;POITIER  CLAUDE
LEBEAU  JACQUE;LEBEAU  JACQUE
MARCEAUX  BELIZE;MARCEAUX  BELIZE
CANDRA;CANDRA
NICODEMUS II;NICODEMUS II
ABSALOM;ABSALOM
BURKE;BURKE
SAUL;SAUL
MENGOCHAUZERAUS  GRI;MENGOCHAUZERAUS  GRI
MENGOCHAUZERAUS  STA;MENGOCHAUZERAUS  STA
CONOWAY  SEKMEHT;CONOWAY  SEKMEHT
RAYMOND  HENRY / ADAM;RAYMOND  HENRY / ADAM
TITHE COLLECTOR;TITHE COLLECTOR
ALOUETTE  GENARD;ALOUETTE  GENARD
FIREBALLS / JACK FARLE;FIREBALLS / JACK FARLE
ANUBAR  ANWAR;ANUBAR  ANWAR
EXALTED ONE;EXALTED ONE
WYSPER / MS. STEWART;WYSPER / MS. STEWART
BOMBLAST;BOMBLAST
SENTRY III;SENTRY III
FIREARM;FIREARM
RAMSHOT;RAMSHOT
ROGERS  GAYLE;ROGERS  GAYLE
ICEMASTER;ICEMASTER
BISON / BILLY KITSON;BISON / BILLY KITSON
SUNSTROKE;SUNSTROKE
HARRIGAN  PATRICIA P;HARRIGAN  PATRICIA P
SCHOOLCRAFT  DR. DEN;SCHOOLCRAFT  DR. DEN
LODESTONE / ANDREA;LODESTONE / ANDREA
SUPERCHARGER;SUPERCHARGER
GILLISPIE  ANDREW AN;GILLISPIE  ANDREW AN
SOFEN  MARION;SOFEN  MARION
STOCKBRIDGE  CHARLES;STOCKBRIDGE  CHARLES
SOFEN  KARL AUGUST;SOFEN  KARL AUGUST
STOCKBRIDGE  DEANNA;STOCKBRIDGE  DEANNA
QUIET BILL;QUIET BILL
DUCRESTE  ABRIAN;DUCRESTE  ABRIAN
MASTIFF;MASTIFF
MASTIFF  MINNIE;MASTIFF  MINNIE
DOMINA;DOMINA
BOUDREAUX  MARIUS;BOUDREAUX  MARIUS
RAX;RAX
HETH'SA;HETH'SA
SIMMONS  RANDALL;SIMMONS  RANDALL
TANNER  ARCHIE;TANNER  ARCHIE
HANRAHY  JIM;HANRAHY  JIM
JOSTEN  CARL;JOSTEN  CARL
DIRKSON  GUS;DIRKSON  GUS
KEKA' AKELUAK;KEKA' AKELUAK
JEKUAKKEKT;JEKUAKKEKT
JIKEKT;JIKEKT
TIKUAK;TIKUAK
L'KLEKK'TAK;L'KLEKK'TAK
JOSTEN  LINDY;JOSTEN  LINDY
DARK WIND / KENJI OYAM;DARK WIND / KENJI OYAM
BUCKY II / FRED DAVIS;BUCKY II / FRED DAVIS
MARTINEZ  ISADORA;MARTINEZ  ISADORA
SILVER SCORPION / ELIS;SILVER SCORPION / ELIS
GOLDFIRE / AMEIKO SABU;GOLDFIRE / AMEIKO SABU
HATCHWAY  VERNON;HATCHWAY  VERNON
TOPSPIN / DARREN MITCH;TOPSPIN / DARREN MITCH
HAGGERT  BOB;HAGGERT  BOB
AJES'HA;AJES'HA
RIORDAN  JIMMY;RIORDAN  JIMMY
WINDSHEAR / COLIN ASHW;WINDSHEAR / COLIN ASHW
HIGGINS  SAMUEL;HIGGINS  SAMUEL
BEETLE ROBOT;BEETLE ROBOT
MUTANT MASTER;MUTANT MASTER
BRICKFORD  CLAY;BRICKFORD  CLAY
SPITZ  BARRY;SPITZ  BARRY
HOARFROST;HOARFROST
HOOPSNAKE;HOOPSNAKE
LOBLOLLY;LOBLOLLY
FIZGIG;FIZGIG
INGOT;INGOT
FIELDSTONE;FIELDSTONE
SCARUM;SCARUM
WATCHFIRE;WATCHFIRE
GLOUCESTER;GLOUCESTER
BIGGERS  MELVIN;BIGGERS  MELVIN
BENDIX  DR. ALBERT;BENDIX  DR. ALBERT
FREDERICKSON  KOLINA;FREDERICKSON  KOLINA
OSBORN  EMILY;OSBORN  EMILY
TRUTH;TRUTH
CHARM;CHARM
BEAUTY;BEAUTY
BEALE  ERIC;BEALE  ERIC
NEKOBAH  ROMAN;NEKOBAH  ROMAN
STANACHEK  FREDDIE;STANACHEK  FREDDIE
SPYNE;SPYNE
DEADBOLT;DEADBOLT
DIRT NAP;DIRT NAP
DUBOIS  NOAH;DUBOIS  NOAH
HURRICANE III;HURRICANE III
LIFEFORCE;LIFEFORCE
JAMIL;JAMIL
EXPEDITER II / ZOE CUL;EXPEDITER II / ZOE CUL
CHIMERA II;CHIMERA II
TABESHAW  HARRY;TABESHAW  HARRY
LANG  DR. STEVEN;LANG  DR. STEVEN
VANESSA;VANESSA
WU  SONIA;WU  SONIA
BARROWS  WALTER;BARROWS  WALTER
SEEKER III;SEEKER III
ROM CLONE;ROM CLONE
BRANNEX;BRANNEX
DOCTOR DREDD;DOCTOR DREDD
DEADLY DORIS;DEADLY DORIS
AMIKO;AMIKO
YUKIO;YUKIO
SILVER FOX II / ZORA D;SILVER FOX II / ZORA D
MISS LOCKE;MISS LOCKE
KILLBURN  MACK;KILLBURN  MACK
JONES  NELL;JONES  NELL
EQUILIBRIUS;EQUILIBRIUS
CERISE II [SHI'AR];CERISE II [SHI'AR]
THUNDERBIRD III / NEAL;THUNDERBIRD III / NEAL
BLACK DEATH / DR. IVAN;BLACK DEATH / DR. IVAN
SHAARA  MRS.;SHAARA  MRS.
SHAARA  MR.;SHAARA  MR.
SHAPANDER  KARIMA;SHAPANDER  KARIMA
SHAARA  SANJIT;SHAARA  SANJIT
REYES  DR. CECELIA;REYES  DR. CECELIA
SEAWEED MAN;SEAWEED MAN
REBO;REBO
WEALS  MELVIN J.;WEALS  MELVIN J.
SMITH  HELEN BACK;SMITH  HELEN BACK
SMITH  ANDY;SMITH  ANDY
MUNSON;MUNSON
NETTLES;NETTLES
CHAMBLISS;CHAMBLISS
AUTHIER  POLICE CHIE;AUTHIER  POLICE CHIE
SHIVA;SHIVA
ABCISSA;ABCISSA
PLASMA WRAITH;PLASMA WRAITH
TSURAYABA  MATSUO;TSURAYABA  MATSUO
CYLLA II;CYLLA II
CUEBALL;CUEBALL
KOJIRO;KOJIRO
TERROR II;TERROR II
HOO;HOO
BERMAN  ADAM;BERMAN  ADAM
MAHONEY  GINNY;MAHONEY  GINNY
CHAKRA II;CHAKRA II
RAINBOW;RAINBOW
HAMMERHAND;HAMMERHAND
JAVELIN / DARIN;JAVELIN / DARIN
DIGGER II;DIGGER II
BOULDER;BOULDER
WATER WITCH;WATER WITCH
HURDLER  THOMAS;HURDLER  THOMAS
WATKINS  STEVIE;WATKINS  STEVIE
WATKINS  MELODY;WATKINS  MELODY
O'CONNOR  A.C. ACE;O'CONNOR  A.C. ACE
WRANGLER II / EMILY DO;WRANGLER II / EMILY DO
FISHMAN  DR. JONATHA;FISHMAN  DR. JONATHA
FLYING DUTCHMAN;FLYING DUTCHMAN
EDITOR;EDITOR
FORD  GERALD;FORD  GERALD
ARMBRUSTER  COLONEL;ARMBRUSTER  COLONEL
DEVASTATOR / KIROV PET;DEVASTATOR / KIROV PET
WENDIGO II / GEORGES B;WENDIGO II / GEORGES B
WENDIGO / PAUL CARTIER;WENDIGO / PAUL CARTIER
HAMMER / LEROY JACKSON;HAMMER / LEROY JACKSON
ANVIL / JOHNNY ANVIL;ANVIL / JOHNNY ANVIL
KAA;KAA
ADAMS  CINDY;ADAMS  CINDY
ADAMS  GEORGE;ADAMS  GEORGE
ADAMS  MARTHA;ADAMS  MARTHA
ARIANE;ARIANE
QUEEN KNORDA / NORA QU;QUEEN KNORDA / NORA QU
ELLENTHORPE  MARIAH;ELLENTHORPE  MARIAH
STEPHANAPOULUS  COSM;STEPHANAPOULUS  COSM
ROBERTS  TED;ROBERTS  TED
COBALT MAN;COBALT MAN
BERSERKER II;BERSERKER II
GUTHRIE  JOSH;GUTHRIE  JOSH
GARABALDI;GARABALDI
GUTHRIE  JOELLE;GUTHRIE  JOELLE
TRASK;TRASK
LOCUST;LOCUST
A'YIN;A'YIN
BARAK;BARAK
RA'AL;RA'AL
XIANDU;XIANDU
ST. HUBBINS  SARI;ST. HUBBINS  SARI
CRIMSON DYNAMO III / A;CRIMSON DYNAMO III / A
GONZALEZ  RAYMOND;GONZALEZ  RAYMOND
BRADLEY  JESSICA;BRADLEY  JESSICA
RAMOS  MANUEL;RAMOS  MANUEL
GOLEM II;GOLEM II
PHANTOM EAGLE;PHANTOM EAGLE
ETZION  GENERAL;ETZION  GENERAL
TAL  GENERAL;TAL  GENERAL
KYLUN / COLIN MCKAY;KYLUN / COLIN MCKAY
MICROMAX / SCOTT WRIGH;MICROMAX / SCOTT WRIGH
MERLYN;MERLYN
STUART  DR. ALISTAIR;STUART  DR. ALISTAIR
TAYLOR  JACK;TAYLOR  JACK
RAKIM  SEN. KAMAL;RAKIM  SEN. KAMAL
CAPTAIN U.K. / LINDA M;CAPTAIN U.K. / LINDA M
FERON;FERON
JIOMO;JIOMO
RICHMOND  DELROY;RICHMOND  DELROY
MCPHAIL  NATALIE;MCPHAIL  NATALIE
BI-BEAST;BI-BEAST
SCRIBE;SCRIBE
CROSSAN  ANNIE;CROSSAN  ANNIE
QUANTUM;QUANTUM
BALLANTINE  KAYLA;BALLANTINE  KAYLA
ANGLER;ANGLER
TANAKA  KENJIRO;TANAKA  KENJIRO
ARCHER / JUDE BLACK;ARCHER / JUDE BLACK
GREYSTONE / BRIAN YOUN;GREYSTONE / BRIAN YOUN
FIXX;FIXX
ATKINSON  MAJ. EDMON;ATKINSON  MAJ. EDMON
EVER;EVER
STEWART  MARY;STEWART  MARY
STONECOLD;STONECOLD
BRICKMAN  GLORIA;BRICKMAN  GLORIA
CHASE  TREVOR;CHASE  TREVOR
BROWSER;BROWSER
CRULE;CRULE
PICO;PICO
TYGERSTRYKE;TYGERSTRYKE
LEASH  MICAH;LEASH  MICAH
BLACK  RACHEL;BLACK  RACHEL
YOUNG  MR.;YOUNG  MR.
BLACK  CAL;BLACK  CAL
YOUNG  LOUISE;YOUNG  LOUISE
YOUNG  AGNES;YOUNG  AGNES
JANES  FATHER MICHAE;JANES  FATHER MICHAE
DON  GAI NO;DON  GAI NO
TANTRUM;TANTRUM
MADSDEN  TREVOR;MADSDEN  TREVOR
NIMROD III;NIMROD III
HIDALGO  DETECTIVE J;HIDALGO  DETECTIVE J
FEUER;FEUER
KIRKEGAARD;KIRKEGAARD
TWEEDLEDOPE;TWEEDLEDOPE
SABU;SABU
HAUS;HAUS
WEISMAN  DR.;WEISMAN  DR.
GAMESMASTER / JEREMY;GAMESMASTER / JEREMY
COLE  PRISCILLA;COLE  PRISCILLA
HITCHUCK  KELLY;HITCHUCK  KELLY
VERSCHLAGEN  FRAU;VERSCHLAGEN  FRAU
OGADA  DR.;OGADA  DR.
BEAUMONT  SPENCER;BEAUMONT  SPENCER
CLEARCUT;CLEARCUT
MINDMELD;MINDMELD
BRUKNER  DR. FRANK;BRUKNER  DR. FRANK
STERN;STERN
DOC;DOC
BUCHANAN  SAM;BUCHANAN  SAM
MONTESI  VICTORIA;MONTESI  VICTORIA
HASTINGS  PROF. LOUI;HASTINGS  PROF. LOUI
FAYRELYTE STRONGHEAR;FAYRELYTE STRONGHEAR
KREDDICK;KREDDICK
MOWAT  FARLEY;MOWAT  FARLEY
SPRAGG;SPRAGG
MAGRUDER  ALLIE;MAGRUDER  ALLIE
INSHALLAH  KHALID;INSHALLAH  KHALID
ST. THOMAS  JULES;ST. THOMAS  JULES
DAN-FARR;DAN-FARR
AVIOS;AVIOS
DAKIMH THE ENCHANTER;DAKIMH THE ENCHANTER
MECHAMAGE;MECHAMAGE
ZODIAK / NORMAN HARRIS;ZODIAK / NORMAN HARRIS
SCHEELE  STEPHANIE;SCHEELE  STEPHANIE
FUANARO  RENEE;FUANARO  RENEE
SNOWBLIND;SNOWBLIND
TOFIELD  FRANCESCA;TOFIELD  FRANCESCA
STYGE  REV.;STYGE  REV.
SUICIDE / CHRIS DANIEL;SUICIDE / CHRIS DANIEL
BADALINO  LT. MICHAE;BADALINO  LT. MICHAE
BLAZE  CRAIG;BLAZE  CRAIG
BLAZE  EMMA;BLAZE  EMMA
CARETAKER;CARETAKER
MENNINGER  CLARA;MENNINGER  CLARA
LEATHER;LEATHER
LACE;LACE
SMITH  MANDY;SMITH  MANDY
LITTLEWING  SUSIE;LITTLEWING  SUSIE
COYOTE;COYOTE
KALE  NAOMI;KALE  NAOMI
SIMPSON  CRASH;SIMPSON  CRASH
SHADOW-HAND / LI CHUN;SHADOW-HAND / LI CHUN
SHRINE;SHRINE
SHANE  BRIDGIT;SHANE  BRIDGIT
WISDOM  PETE 2013;WISDOM  PETE 2013
TANGERINE 2013;TANGERINE 2013
MEGGAN 2013;MEGGAN 2013
CAPTAIN BRITAIN 2013;CAPTAIN BRITAIN 2013
DOUGLOCK 2013;DOUGLOCK 2013
WOLFSBANE 2013;WOLFSBANE 2013
PSYLOCKE 2013;PSYLOCKE 2013
KARMA 2013;KARMA 2013
SCRATCH;SCRATCH
JARDINE;JARDINE
THREADGOLD;THREADGOLD
SCICLUNA  MICHELE;SCICLUNA  MICHELE
PARETTI  TONY;PARETTI  TONY
SANTOS  JOSE;SANTOS  JOSE
SANTOS  MARIO;SANTOS  MARIO
SAJA;SAJA
ZAWADI;ZAWADI
GROTTU;GROTTU
SHINAR;SHINAR
SHRILL;SHRILL
GRAVEMOSS;GRAVEMOSS
FITZPATRICK  WILL;FITZPATRICK  WILL
ZINOVIEV  IVAN;ZINOVIEV  IVAN
RED SHIFT;RED SHIFT
JACK O'DIAMONDS;JACK O'DIAMONDS
ABRAXAS;ABRAXAS
NOVA III / FRANKIE RAY;NOVA III / FRANKIE RAY
CORD  JANICE;CORD  JANICE
BLAIRE  CARTER;BLAIRE  CARTER
HUNCH;HUNCH
BEEFER;BEEFER
MARX;MARX
SANDHURST  VINCENT;SANDHURST  VINCENT
KULL;KULL
MINOTAUR II;MINOTAUR II
MARVEL BOY / MARTIN BU;MARVEL BOY / MARTIN BU
NIGHT PHANTOM / TRAVIS;NIGHT PHANTOM / TRAVIS
RAMROD;RAMROD
WHITE DRAGON;WHITE DRAGON
DEMITRIUS;DEMITRIUS
SLASHER;SLASHER
CRANDAL  BEN;CRANDAL  BEN
NIGHT PHANTOM II;NIGHT PHANTOM II
STALKER;STALKER
GADRIEL;GADRIEL
OLIVIER;OLIVIER
MELLACE  TONY;MELLACE  TONY
SARIEL;SARIEL
EZEKEEL;EZEKEEL
ARMAROS;ARMAROS
AZAZEL II;AZAZEL II
MASTERMIND II / BOWERS;MASTERMIND II / BOWERS
KYMRI;KYMRI
SAT-YR-9;SAT-YR-9
GILBERT  ROXANNE;GILBERT  ROXANNE
HAUPTMANN ENGLAND;HAUPTMANN ENGLAND
STUART  BRIG. ALYSAN;STUART  BRIG. ALYSAN
MARAUDER;MARAUDER
RAGA;RAGA
BLACK LAMA;BLACK LAMA
LUNATIK II;LUNATIK II
VEGA-SUPERIOR;VEGA-SUPERIOR
VIXEN;VIXEN
VAZHIN  ALEXEI MIKHA;VAZHIN  ALEXEI MIKHA
LEVIN  MAJOR DEBRA;LEVIN  MAJOR DEBRA
ZOLA  ARNIM II;ZOLA  ARNIM II
QUASAR;QUASAR
CRUSADER X / BRIAN BRA;CRUSADER X / BRIAN BRA
DREYFUSS  RACHEL;DREYFUSS  RACHEL
LEFT HAND / DIEGO CASS;LEFT HAND / DIEGO CASS
THEARY / MIN;THEARY / MIN
STAPLES  EDNA M. GRA;STAPLES  EDNA M. GRA
BLOODSTRIKE / ERIC CON;BLOODSTRIKE / ERIC CON
SMILING TIGER;SMILING TIGER
MIDNIGHT'S FIRE;MIDNIGHT'S FIRE
VIBRATO;VIBRATO
DIE'ODE;DIE'ODE
ELEC'TRIX;ELEC'TRIX
CHORD  MIYAMI;CHORD  MIYAMI
FU'SE;FU'SE
ENRAGED;ENRAGED
BLACKBALL;BLACKBALL
NECROM;NECROM
ANTI-PHOENIX;ANTI-PHOENIX
JESTER II;JESTER II
KNAVE;KNAVE
RED QUEEN;RED QUEEN
SHADOWCAT 2013;SHADOWCAT 2013
EXECUTIONER IV;EXECUTIONER IV
ALCHEMY / THOMAS JONES;ALCHEMY / THOMAS JONES
ICON / DR. U'MBAYA A'K;ICON / DR. U'MBAYA A'K
KNIGHT ERRANT / MATSON;KNIGHT ERRANT / MATSON
SPHINX II;SPHINX II
BEEF;BEEF
BEVATRON;BEVATRON
ASYLUM;ASYLUM
SHAUNEGHANN  MICHAEL;SHAUNEGHANN  MICHAEL
MECHADOOM;MECHADOOM
SA'TNEEN;SA'TNEEN
